competence_programmation,competence_math,competence_physique,competence_electronique,competence_mecanique,competence_chimie,interet_aviation,interet_informatique,interet_donnees,interet_securite,interet_robotique,interet_energie,interet_cartographie,interet_automobile,trait_analytique,trait_creatif,trait_rigoureux,trait_aventureux,trait_methodique,moyenne_math,moyenne_physique,moyenne_informatique,moyenne_generale,filiere_cible
4,3,8,4,5,6,8,7,7,4,6,6,6,7,4,5,6,4,4,8.346041049455183,13.280798175637992,10.133521194566715,12.869372466910045,Pilotage
5,3,6,4,4,7,2,3,3,8,3,6,7,7,7,7,6,4,5,9.479470834929643,10.8232636496836,10.662458177191084,12.932469296638384,Cybersécurité
6,4,5,6,6,7,4,7,6,8,3,4,4,6,5,8,7,5,6,10.406054798107188,8.206918455581263,11.986855564969833,9.424792751210468,Topographie
6,7,8,5,4,8,9,6,5,4,2,6,5,4,3,6,3,3,6,11.586695348046236,15.20396203549445,11.141366174934333,12.371212700231078,Aéronautique
6,5,3,7,4,7,4,5,8,3,2,6,8,6,5,2,8,4,4,10.004093952648494,11.75644168063049,8.209990099777913,12.717901312949444,Topographie
10,8,3,3,8,7,6,10,4,4,5,5,6,3,2,7,5,3,6,8.294463160338681,11.420198036502171,16.28281256832508,8.907645935318241,Big Data
5,8,4,5,6,7,4,6,7,4,5,6,6,4,4,5,6,2,2,9.225550360699373,13.421433059908129,10.663869334530908,11.082766141641255,Robotique
5,6,9,4,6,2,7,5,7,3,2,6,2,3,4,4,6,5,6,8.919095722518454,12.386608718223753,8.80291620157217,10.513768684215606,Aéronautique
6,2,5,4,4,8,4,6,5,5,4,7,6,6,2,6,5,5,5,13.946210772828465,10.22329005363471,8.649027418951082,11.273639719943038,Pétrochimie
10,10,3,5,2,6,3,7,6,8,6,8,2,6,5,8,7,4,4,9.556801287400623,13.757209038550016,15.585462847876729,9.237104553525354,Big Data
6,6,6,5,4,8,6,5,5,4,7,6,6,3,7,6,6,6,2,8.794760856585597,11.463438614350908,11.784121907652072,9.565673204705131,Cybersécurité
5,6,6,5,8,4,5,5,4,6,5,3,5,5,6,3,3,4,2,8.766587907465237,9.098485738992366,11.052981110658935,8.431651575078938,Topographie
5,6,7,4,5,7,3,6,7,3,8,7,6,3,4,5,8,3,5,13.015029097860058,11.054028576338554,13.823995729793554,11.1819324189599,Maintenance Automobile
9,9,5,6,4,6,4,9,2,4,4,3,6,5,8,5,7,3,6,11.258450765678845,11.874583106515729,16.45227036061616,8.028311420360959,Big Data
8,4,3,7,5,7,4,4,4,2,7,4,7,3,3,4,7,2,4,13.399720255168024,10.555284531954921,10.302606214325952,12.650620041343254,Cybersécurité
9,8,5,4,6,5,2,6,3,5,4,6,4,4,4,4,6,8,3,11.75519018160066,13.590300911243455,15.511223386978576,9.40810901020405,Génie Logiciel
4,4,9,7,4,5,10,5,4,6,3,2,8,8,3,6,4,6,6,9.814491879696156,13.011198338369772,9.836650108346223,8.567033937458072,Aéronautique
6,9,4,5,6,3,4,8,2,5,4,5,5,6,8,3,2,4,4,11.425406327939022,9.473142571827006,13.267097661631801,13.081730483723486,Génie Logiciel
4,5,3,7,7,4,4,5,4,2,8,5,5,6,3,6,7,4,5,8.161451165788048,13.184073666122117,11.654130369178901,11.18438636830302,Robotique
7,8,5,3,7,8,4,8,3,6,5,6,6,6,3,8,4,3,5,12.504665056381539,8.986421769311052,16.37455918106863,10.143676273241416,Big Data
8,5,5,7,5,8,5,10,8,5,6,5,6,5,3,3,7,4,5,9.125192083332538,9.00654202874817,13.374880011751944,12.847723894704675,Big Data
2,3,9,4,3,3,9,7,4,7,5,6,2,4,4,5,4,5,5,12.250230850506764,12.903444910193382,12.500080453727275,12.597236021537578,Pilotage
2,4,8,5,6,3,3,5,4,7,7,6,3,4,3,6,3,4,3,12.616489501957203,13.697318681850689,10.967443332679688,10.239305912042758,Maintenance Automobile
6,6,9,6,6,5,9,2,6,7,3,7,7,8,7,6,4,6,5,8.472660145401727,15.775160456868111,10.127699391377575,13.732607791689082,Aéronautique
4,5,9,3,8,4,8,5,4,5,3,5,5,3,6,3,2,5,7,13.322178003522872,14.71543364084804,13.128953497155068,8.809636862173246,Pilotage
9,9,6,3,5,5,6,7,3,7,6,4,6,5,4,6,3,5,4,10.437305633997067,9.069537774361965,17.267888411762684,11.245043643320432,Big Data
4,3,8,6,5,4,10,7,7,3,4,4,4,3,4,3,3,8,7,11.672007836653863,16.611795754475455,9.176267000219484,13.502780616818253,Aéronautique
8,6,6,5,5,4,4,7,4,3,7,3,3,7,6,8,2,5,6,11.988925495532207,13.0497121264899,17.224688168999926,13.26215026679036,Big Data
6,7,5,5,4,7,7,3,6,8,4,5,5,7,3,7,5,6,2,10.434281368856357,11.64973905134185,9.869683312391423,12.188355948565663,Robotique
5,7,6,4,7,4,6,2,5,4,4,2,2,2,2,7,4,3,3,9.70997983641933,13.906304304233094,11.366963206786558,9.121352551241978,Cybersécurité
9,10,5,3,5,6,5,6,5,4,4,3,5,7,3,6,7,6,4,9.342211513617125,11.457333967920036,16.897971999601417,13.16171952957982,Intelligence Artificielle
10,8,4,4,4,7,6,9,5,6,6,7,7,7,5,4,6,6,6,10.038169053982754,13.915596434155388,13.935832107242389,8.734235211316424,Génie Logiciel
9,6,8,6,6,5,6,9,4,6,8,6,6,4,6,3,6,4,5,12.71504766233946,9.875820071641908,16.531861371405224,10.489723088131406,Intelligence Artificielle
7,7,6,7,7,4,3,3,4,4,3,3,4,4,6,5,2,5,3,13.212855736189407,10.754831461810266,13.839284449677974,8.133515948306764,Maintenance Automobile
7,8,5,3,6,6,5,4,5,6,5,4,3,5,7,3,6,5,3,8.900713697683141,9.036247861071878,11.001049364779977,8.857047970980387,Robotique
7,9,5,5,6,8,5,9,6,6,4,4,5,5,6,3,4,3,3,11.382993858699203,12.755765436499127,13.866370198460862,11.098961371065656,Big Data
9,10,6,8,5,3,5,6,7,4,6,7,6,6,6,3,3,5,7,12.077962754396083,12.577756543900438,15.437746428569683,12.75642279721335,Intelligence Artificielle
7,4,7,4,6,3,10,6,3,6,3,6,5,4,3,5,6,4,7,11.53740569671227,16.77423615693619,10.832971263130611,13.249628675207708,Pilotage
6,2,10,4,7,6,7,4,2,5,4,8,5,4,6,4,3,4,6,10.523999449668093,16.79270551302229,9.035339668218013,13.185676131536901,Aéronautique
2,5,3,4,7,3,6,7,8,4,5,5,5,2,6,4,5,5,7,8.426482264079613,12.405303060054226,10.142051007635994,11.551746868905582,Robotique
4,4,4,7,4,6,3,7,7,5,4,5,5,3,4,4,4,3,4,8.342087707115303,9.828864798872713,10.487298334729946,13.772426379282312,Cybersécurité
2,4,6,7,4,6,7,6,6,8,6,5,7,6,6,4,4,4,8,12.644260832033,10.555469125032515,10.051116696330837,8.138210852220906,Topographie
7,9,6,5,6,5,7,8,6,5,4,8,2,3,3,7,7,6,6,13.792272559835249,9.789012405097042,14.747272211891884,12.647353599667008,Big Data
4,6,10,7,3,3,7,2,3,3,4,5,6,6,7,3,3,7,2,11.242135390843114,15.897197553723162,9.2615158735941,10.646080991066562,Aéronautique
7,9,3,2,6,5,5,8,5,6,7,7,2,5,5,5,4,6,3,11.029099855149504,13.713622198198792,15.890480161967814,12.881332688388927,Génie Logiciel
10,6,6,5,6,6,6,7,3,5,7,8,6,6,6,3,4,6,8,13.586767969132882,13.337005668574342,17.04846996110787,9.241592316481041,Intelligence Artificielle
8,7,5,6,5,6,3,7,5,6,5,7,5,5,8,4,2,5,3,13.50529427194124,11.759842670511343,14.894219736802576,9.29941229356701,Big Data
8,10,6,7,2,5,6,7,5,3,3,6,4,2,6,2,7,6,6,11.51089751895195,11.603632615632602,17.005739784697635,9.076424994504855,Big Data
9,7,8,6,8,6,5,7,7,5,7,8,6,6,5,5,2,5,6,10.73361023646147,8.403889630217062,15.407424924092622,8.635950298021694,Intelligence Artificielle
4,8,8,4,6,5,10,2,6,6,4,4,6,5,4,3,4,3,5,11.570029081482494,13.95728152864083,12.178297991516784,10.944725262305166,Aéronautique
2,7,5,5,2,3,5,4,7,8,2,5,4,4,8,3,8,3,4,11.107677083265969,11.902419941401622,11.24690118751624,11.704611801749971,Objets Connectés (IoT)
6,7,7,2,5,4,7,4,3,6,6,6,7,6,4,6,7,4,2,11.131683749760466,16.90419386431779,9.920890281152667,11.165406853312916,Pilotage
5,3,8,4,7,5,6,6,4,4,5,7,4,4,4,4,6,3,6,8.679475037003922,12.637577236443441,11.35797836014463,12.930625723389145,Robotique
8,3,7,4,5,5,9,3,2,5,4,5,4,2,6,6,6,4,4,10.363016728829876,14.76773966796096,12.49068961376024,13.263166260266024,Pilotage
5,3,7,4,5,6,2,5,6,5,6,4,7,5,5,5,4,6,4,9.60582232752513,9.909987426162848,8.526540692013326,8.963792451446386,Maintenance Automobile
7,8,3,7,8,3,3,9,5,3,3,6,2,4,2,6,6,5,7,9.45104194329661,13.30907690157603,13.690820849673115,9.434143686204704,Génie Logiciel
4,6,6,4,5,4,6,6,6,5,7,4,7,3,5,4,4,6,5,13.482509229998653,11.345378812830875,12.364056551994173,9.377977572378905,Objets Connectés (IoT)
4,6,5,5,5,7,5,3,4,4,3,5,5,4,7,6,3,5,4,11.921678840184267,13.438155781721923,9.813740296809334,13.995425389682094,Maintenance Automobile
6,3,3,5,4,7,5,3,4,4,6,6,5,6,6,6,7,6,2,13.08145467801059,10.676353540345946,12.165936971559171,9.933938052061704,Pétrochimie
9,9,2,7,4,6,2,9,4,6,3,6,7,5,5,5,4,3,5,11.885337566743516,9.674037285082084,14.839063519179811,9.50910454164487,Génie Logiciel
6,2,8,6,5,4,9,5,5,7,4,5,4,6,6,4,4,5,3,13.993386119283059,13.148256321329518,9.874316185770594,9.76593045561772,Pilotage
8,10,7,7,6,3,2,10,2,5,5,6,6,6,4,5,3,5,4,12.75262689487709,12.803283421968908,16.56109167465902,10.581440795603335,Intelligence Artificielle
7,3,4,8,5,3,7,8,7,3,4,7,4,6,4,6,4,6,3,12.244167176714814,8.610368170560005,11.875991359881516,9.058381070034311,Robotique
6,6,4,6,3,6,7,5,2,4,4,5,7,6,6,7,5,5,5,10.700180910866825,12.080610070499635,13.477222549770355,11.630809160745933,Robotique
10,9,7,3,3,7,6,10,6,5,7,3,8,7,5,5,5,4,4,11.60209449338166,10.252871047149144,15.78947955493632,10.808651856191187,Big Data
7,7,4,3,5,3,6,5,7,7,3,3,4,6,6,7,4,3,2,10.955788866620885,8.047135102472724,10.562956778263409,8.3390773757959,Objets Connectés (IoT)
2,6,5,4,5,4,7,6,4,8,3,5,3,6,5,6,4,6,3,11.848770542597196,12.596802183055985,11.444906356078391,9.902142554328643,Cybersécurité
6,7,6,7,6,6,4,4,5,6,2,5,5,5,7,3,5,3,3,9.855787340853347,9.277800880077965,13.461088138767234,8.441257479770938,Robotique
10,8,7,5,5,6,7,8,4,4,6,5,2,4,3,4,3,5,5,9.057546320797249,10.58556544283968,14.38138690157754,10.974443765867541,Intelligence Artificielle
4,3,5,5,3,7,4,5,4,7,4,5,6,3,5,5,5,6,6,8.317886564729788,10.492827636463545,9.680239246664653,8.198173153248675,Objets Connectés (IoT)
5,5,8,2,4,7,6,6,2,5,2,5,3,2,7,4,5,5,4,9.542891600733638,8.582446527186544,8.033568769817489,11.0427182779602,Maintenance Automobile
6,6,4,6,4,5,5,5,5,7,7,2,3,7,5,5,3,6,4,10.67168858659224,8.235820659008093,12.54436132781391,13.683045746674587,Objets Connectés (IoT)
5,6,7,6,6,8,4,6,3,5,4,7,5,2,7,6,7,4,7,10.072681625104131,8.01543165612495,12.04368785595776,11.169121953058166,Maintenance Automobile
10,10,7,7,5,4,3,7,2,7,3,6,6,4,5,4,3,6,3,13.546780670020809,13.083134781193486,16.173733847342355,10.940626600110821,Génie Logiciel
5,5,8,5,4,7,8,7,2,4,6,6,5,4,5,6,4,4,4,13.502727803806573,16.117069824232082,11.874269829006568,8.232328402123299,Aéronautique
7,5,4,8,3,5,6,5,5,7,7,6,3,6,8,3,6,3,5,9.0983766567167,12.87258544325292,9.558447525936618,9.89208150994877,Maintenance Automobile
3,2,8,6,4,6,7,6,6,6,5,6,6,7,4,8,4,4,6,12.504865194044926,13.875749758732804,11.627098401256799,10.870962557845752,Aéronautique
8,5,8,8,8,6,8,6,6,4,7,7,6,3,3,2,7,6,7,8.932302150824576,15.248774470147481,8.729308494713024,10.72376201178461,Pilotage
5,7,6,4,6,4,3,4,4,6,4,8,4,4,3,3,5,5,7,13.502532436802262,13.621358503494903,11.945849786869422,12.868417744431731,Cybersécurité
2,4,8,5,3,5,5,7,6,4,2,3,4,7,7,7,7,3,3,13.160055125477578,8.68108557820099,9.910075508769578,8.361952869528805,Objets Connectés (IoT)
4,2,7,3,3,5,9,4,2,8,7,7,4,4,3,3,6,6,4,9.783884913961163,15.29469803432854,9.552964363526893,11.19120838762917,Aéronautique
4,5,5,6,4,5,6,6,2,6,6,4,5,5,7,5,4,4,6,12.92981533439315,12.138625763583208,8.898797801841749,11.962965930308718,Pétrochimie
9,10,6,4,7,6,3,9,7,4,6,7,4,5,6,4,7,4,5,8.845898276136076,11.219181536396363,16.6033289340192,11.644463316041007,Big Data
3,6,4,5,8,2,6,4,4,6,4,5,3,5,5,6,5,5,4,10.172876062342608,10.865067423190986,13.459918029413993,8.563630356124644,Cybersécurité
6,3,7,2,2,2,5,4,2,8,5,6,4,4,3,6,7,5,7,12.603901784389524,9.37528740258538,12.048827839711175,11.535903041847533,Topographie
9,10,6,8,4,8,2,10,7,5,6,3,5,5,4,5,5,2,2,10.91232999012404,13.790837241982782,16.97225154227523,13.060398885984275,Big Data
5,7,4,4,5,8,3,5,2,7,2,6,2,5,7,6,3,4,4,9.618932827925132,10.45512833533682,11.546730366974142,13.455476560938248,Robotique
5,5,10,6,4,7,10,8,7,3,6,8,6,4,4,5,4,8,4,13.661550662232614,12.329546107037105,13.875600127875071,8.141036833077631,Aéronautique
5,5,3,7,5,6,4,8,5,5,3,6,5,5,5,6,5,6,3,10.505608342691218,12.299852755260577,8.564732497025197,11.320723295855966,Cybersécurité
4,8,3,5,5,8,2,6,5,5,7,3,5,4,6,6,4,5,6,12.74039260214469,10.220145603043544,10.093015803645457,9.417655069022423,Robotique
7,5,6,8,7,2,7,3,5,4,5,7,4,7,8,6,2,5,3,8.757594609138302,11.239908639404296,11.5206788027871,11.631745169980709,Cybersécurité
8,8,7,4,7,8,4,9,7,4,6,4,7,7,5,5,3,3,2,8.266606518222364,8.005944425656658,16.71455368068075,11.990950444941578,Big Data
7,10,5,4,5,3,3,8,6,7,3,7,3,6,7,3,3,6,5,12.71321214442861,11.823756524407079,15.21421242472683,12.875184171360925,Big Data
9,10,4,6,6,6,6,9,6,7,3,8,6,3,6,4,6,8,5,13.9917300602994,11.32584680113978,13.53292788755462,13.133291045309306,Intelligence Artificielle
3,5,7,7,4,3,7,6,3,6,6,2,2,7,4,3,4,5,4,13.189943955581036,14.153881331337159,10.700158467584341,10.777235831243662,Aéronautique
8,6,3,4,6,2,4,7,3,4,4,6,6,7,5,4,3,5,2,11.17798645687515,13.719585976237655,11.776462211729562,13.261693183545212,Cybersécurité
3,7,3,4,8,6,4,6,4,6,6,8,4,4,7,8,6,8,6,9.043321009368476,10.698839137878736,12.138637837327158,9.887958636882884,Cybersécurité
10,9,6,8,6,4,8,7,3,7,3,4,5,7,4,3,6,6,3,9.031557252146369,10.169898419519141,15.760816254738026,13.114674396232479,Génie Logiciel
4,7,5,2,6,6,7,3,5,7,2,6,6,3,4,3,4,4,4,12.768506956613242,8.611007324961342,9.65539633792339,12.545867128803941,Pétrochimie
9,10,8,6,3,5,2,9,4,4,6,5,3,6,5,2,4,6,3,10.298533107404428,11.899332011420801,13.925419201401116,13.24241319878025,Génie Logiciel
6,4,2,4,6,8,6,4,7,7,2,2,2,6,5,6,5,4,3,9.42842851470159,12.272737390363144,8.097266293805717,11.72723666066159,Robotique
9,9,6,4,3,7,5,6,2,5,8,5,4,6,3,7,4,5,3,11.309795682594586,12.923510440928345,16.489900668435233,9.905254555602788,Big Data
5,5,6,6,6,6,8,5,4,6,4,4,5,7,6,4,6,5,5,9.385259469595177,11.234703620485098,10.644912926494436,11.446139389424575,Objets Connectés (IoT)
10,8,7,6,5,6,3,7,2,6,6,4,6,3,5,6,6,7,4,12.354956720674725,8.11674608648013,17.73957842316149,8.163982093783611,Intelligence Artificielle
9,8,6,7,7,5,3,10,2,5,8,6,6,3,6,6,3,7,6,13.272050324958752,10.982119522369292,15.677942385850313,8.870726250318713,Génie Logiciel
7,6,3,4,7,4,8,8,6,7,4,3,4,6,2,5,5,6,6,13.007998180425131,12.686097807039664,11.05555767107279,9.659269135169712,Cybersécurité
9,7,8,4,4,4,4,10,7,6,6,7,6,4,7,6,3,6,3,12.599233636308224,9.31908556685022,15.660934482423636,9.023527278606096,Génie Logiciel
5,5,4,6,8,4,3,5,7,5,8,3,7,6,7,5,2,6,6,10.846064391345571,9.702890777461077,9.349064670501559,13.418053284796482,Pétrochimie
6,7,5,6,6,3,6,9,4,6,6,7,4,5,3,5,6,2,3,9.966028723198164,12.91891347610847,16.442579052755505,10.979770506254235,Intelligence Artificielle
10,7,5,3,4,4,4,7,7,6,5,2,5,2,6,4,6,7,4,12.611211683658354,11.681248061448834,16.785569667700656,11.915271723527358,Big Data
5,3,8,4,5,7,5,6,5,5,6,6,5,3,7,6,4,7,4,11.478944831518259,8.537012818053707,8.401133366847557,10.731166322966335,Topographie
4,7,9,5,4,7,8,3,8,4,8,5,6,3,6,4,3,4,5,12.653531047512239,12.425311815016304,9.597266903938086,12.407864154932499,Aéronautique
4,8,9,5,4,5,10,2,2,7,8,6,4,6,4,4,7,6,6,8.095812167366782,14.834563000032894,8.317529831634799,11.097572995134175,Aéronautique
5,6,9,7,5,2,8,4,6,5,2,5,8,5,2,6,4,8,5,12.025389512489184,13.241413660116518,12.228043406421884,12.831142207339848,Aéronautique
6,6,6,5,5,3,5,4,4,7,4,5,2,5,7,5,7,3,5,10.964457350797943,8.386992582099028,9.588945955147963,12.081122092077534,Pétrochimie
6,8,8,4,6,4,9,7,6,8,6,3,3,7,3,2,4,6,4,11.71985807443601,12.582668224605175,12.013312902598743,10.212548318116136,Pilotage
5,7,7,5,2,8,3,5,3,7,7,5,6,2,3,5,6,4,4,9.575917894433067,13.811319978128422,10.66207553754369,13.28726731823939,Cybersécurité
3,4,2,7,4,5,5,8,5,6,3,7,4,2,3,6,5,8,8,11.30935906927835,10.42301905532578,10.672670889354974,8.238947775722558,Cybersécurité
4,2,4,4,7,6,4,7,5,3,5,6,4,4,6,5,4,4,4,10.390358816770032,11.327931064968345,12.020970994975379,12.490054006260028,Pétrochimie
4,7,6,5,4,4,8,5,6,7,5,6,7,3,2,6,5,4,3,11.355932767957245,9.652601935733095,10.537474244153989,13.75323708718464,Cybersécurité
7,10,4,4,4,4,7,6,5,5,5,4,5,6,4,7,4,5,7,8.224430983085881,8.591433630768321,13.337872368073068,13.305093769222704,Big Data
8,10,8,4,3,3,6,9,5,6,6,5,6,6,3,3,7,2,3,12.858044049370882,13.706335709904701,15.69720826237533,11.207226244243536,Big Data
5,7,3,7,4,3,4,5,7,3,4,4,6,6,2,7,2,6,7,9.03132199124257,12.009499744821674,11.95089664197274,11.108585802655849,Objets Connectés (IoT)
7,3,4,4,6,3,3,4,5,5,4,6,3,7,7,2,4,6,7,8.738858547857934,10.116101500362339,12.545281487309081,11.992449325624696,Pétrochimie
3,4,8,6,8,5,4,6,4,7,8,7,6,5,6,6,4,6,3,10.650723289566463,8.217637256646022,11.911390357272243,12.661501318985328,Maintenance Automobile
3,5,3,4,8,6,7,3,4,5,5,8,6,4,3,8,4,8,6,13.25449219405332,11.512631442958288,13.495457968274657,13.672212797666806,Pétrochimie
7,5,3,3,7,5,3,7,4,3,3,3,2,5,3,6,3,5,6,12.38144155862931,11.017183346454612,12.092592254308087,8.186243495643598,Robotique
10,8,2,3,5,4,5,7,6,3,6,7,3,8,5,6,4,5,3,12.704712987116888,11.52936711500124,16.15443657088339,11.910443013917629,Intelligence Artificielle
8,6,8,4,4,3,4,2,2,4,5,4,3,3,6,6,6,3,3,10.712919003673885,8.72240987052658,8.485016986401185,10.226020623846246,Cybersécurité
2,6,10,3,6,7,8,4,3,6,3,2,5,6,3,7,5,5,5,10.580945251675356,15.797640773532693,12.383456787498863,8.779374435759708,Pilotage
8,7,8,6,6,6,3,6,6,3,5,5,5,5,2,4,7,3,3,12.518686073542435,11.736725962854049,17.85146728631419,13.908608626621573,Intelligence Artificielle
9,8,3,2,5,2,6,9,3,7,8,5,6,8,7,2,5,5,7,10.164720898667246,11.138486679173608,15.736415432685074,11.2913414785145,Big Data
9,7,8,3,7,4,2,10,2,5,4,2,4,6,4,6,6,6,4,11.42734945260515,10.105813944288839,16.60083547585616,9.822202197887984,Génie Logiciel
3,4,4,5,5,7,4,6,7,5,6,5,6,6,4,4,3,2,5,11.041412112130967,11.507501495894319,13.181630093033812,9.051350943613302,Pétrochimie
8,3,7,4,2,6,4,6,3,5,5,6,8,6,3,2,7,7,2,10.844796251334413,8.526719487287448,9.219367088020304,10.486234844271756,Objets Connectés (IoT)
7,7,2,4,6,4,6,8,2,8,6,4,6,4,3,8,3,7,3,12.538376607883151,13.097642576011982,16.77156301791653,11.647544568906824,Big Data
6,5,6,6,4,5,6,5,6,5,8,8,4,5,5,6,7,5,5,9.41810710004056,13.313346683589506,10.306531781417526,10.133894989972148,Robotique
5,2,8,7,8,6,9,6,6,6,7,6,6,8,6,7,6,5,3,12.009322679809411,14.029090622132305,10.897960860032422,8.989343595398767,Aéronautique
4,4,4,4,6,7,4,7,7,5,3,4,6,5,5,7,5,5,4,11.302052985658666,8.546147623681277,9.934850795357043,12.10399786644662,Objets Connectés (IoT)
5,5,3,4,6,6,5,6,6,8,4,6,2,6,3,4,6,4,6,8.814632995651857,13.652896504364506,9.625270154746078,12.494687521534726,Cybersécurité
6,6,8,6,4,3,9,4,4,6,2,3,7,7,5,7,4,7,4,9.625651793410494,13.4478538779174,13.10819544497752,11.978815743302693,Pilotage
6,6,6,2,7,2,3,7,3,3,6,3,5,3,7,6,5,2,5,8.141673322612379,9.623960409153643,10.072625356487798,12.466131008079529,Robotique
3,3,10,3,6,6,9,5,5,6,6,6,7,4,2,3,3,7,4,13.608601348090877,12.288585080983228,10.827883323621698,9.024508791932686,Pilotage
10,10,5,2,4,6,4,9,5,2,6,4,3,6,5,3,3,8,3,9.250643233738826,9.740487181591673,16.713548918205554,9.086153318286176,Génie Logiciel
7,6,2,4,7,4,3,2,7,2,4,4,7,4,8,6,2,4,4,9.918992125482944,9.046028723576647,9.766037620226735,11.562094273174377,Pétrochimie
10,9,3,5,5,6,4,10,6,4,7,6,4,8,8,8,7,8,4,11.668064485123494,13.771060521410217,15.515556875215163,11.503634433950026,Génie Logiciel
5,6,8,3,5,6,9,7,7,7,4,3,5,3,7,6,4,5,3,8.454789741615992,12.043922917089649,13.422251182582313,8.718647483211086,Aéronautique
7,4,8,3,6,6,7,6,6,5,2,6,5,7,8,6,6,6,4,10.128209383561867,8.103635203510025,11.902497239836684,10.46369279474547,Objets Connectés (IoT)
7,9,4,2,5,3,4,9,5,7,6,5,5,4,4,4,3,4,6,13.474506701108474,13.29033320751406,13.614714943642344,8.304897387131334,Big Data
4,5,3,7,5,5,2,2,6,7,3,7,6,5,7,3,5,3,3,13.222832618547478,11.576643357605324,9.16559025842066,12.829414616893846,Maintenance Automobile
2,3,3,6,4,6,5,2,5,3,5,3,5,7,4,5,6,4,6,11.506062563894819,9.17466863026289,11.843570723560587,13.533813393182601,Pétrochimie
4,4,6,5,6,3,3,6,4,6,7,3,3,3,5,7,6,5,4,12.373097446926412,10.469657647012571,8.408795961118935,13.399928873644747,Topographie
4,4,6,4,3,4,7,5,2,5,7,6,6,6,4,5,4,5,6,10.575134961192,8.576285095472338,10.40555595924965,9.74769069948052,Pétrochimie
6,7,5,6,4,2,5,3,4,2,2,3,6,7,5,6,3,3,4,10.61869577232236,8.204842270828294,9.89358586885996,8.656055949812773,Maintenance Automobile
8,6,5,4,2,7,4,9,5,3,3,7,7,2,6,4,7,3,8,11.72975794990697,9.746439610425405,17.78552768521383,11.256471171283005,Big Data
7,8,7,4,3,6,2,4,5,3,4,5,5,5,5,7,3,4,5,13.383623877889088,9.946587982175823,10.300888122506716,8.232826637771565,Robotique
10,10,5,6,6,8,6,8,7,6,2,5,7,5,7,8,3,6,3,10.814122803598183,8.384132940826781,17.645050971511804,11.76812106464718,Intelligence Artificielle
5,6,4,5,2,3,4,7,3,4,6,4,4,5,4,3,2,6,4,12.30445567012561,9.957542614630484,13.625155488838798,12.020971718662759,Cybersécurité
8,7,4,3,3,3,5,9,5,7,4,6,4,4,6,4,5,3,5,12.315334043222474,11.701266233134275,13.425762721598494,9.476900651897497,Big Data
8,6,5,7,4,4,4,4,4,6,2,4,6,4,4,8,7,6,3,12.095643258653169,12.313833175976562,11.861319513060991,9.821939510574774,Pétrochimie
10,6,3,4,4,8,4,9,4,7,4,4,5,5,6,7,5,6,4,9.425005359107068,9.759755630152991,14.996690705519246,10.599677760698174,Big Data
3,6,7,7,5,6,4,8,7,4,6,3,5,4,7,4,6,3,3,11.96021695118688,11.745032594033459,9.239480396243824,9.543347575283384,Objets Connectés (IoT)
3,6,7,5,6,4,3,7,6,2,6,6,6,5,6,3,3,4,3,10.731877442619647,8.254635652953638,10.870450940750361,10.671920190292656,Cybersécurité
7,5,5,6,6,4,8,2,7,3,7,5,6,4,3,6,5,6,2,10.175670637682806,9.284074369324436,13.374371365878666,13.920039789703932,Pétrochimie
5,7,4,2,7,2,3,7,6,4,4,4,7,5,7,4,3,7,5,9.296788499498815,10.920340536553372,10.137249605132332,12.73335405071062,Cybersécurité
5,4,5,6,5,5,6,4,6,3,3,5,7,4,6,3,6,8,5,11.274308888099473,10.38556328467982,12.1254330320041,10.683185042811424,Maintenance Automobile
5,5,9,7,7,4,8,5,7,3,2,4,4,3,6,7,4,8,2,11.282450138729043,14.088898809742943,11.501902573955649,11.888629834584776,Aéronautique
5,7,2,7,2,8,5,4,8,5,3,5,7,7,3,4,6,6,6,8.080321664029576,13.679249179447527,9.446688319367517,10.759198977406918,Cybersécurité
6,7,9,2,4,5,10,3,4,6,6,5,3,5,6,6,7,2,6,10.463562714741936,15.89557788280254,8.175367199674502,11.999140021360411,Aéronautique
6,4,6,6,7,7,6,5,5,5,3,7,4,7,6,5,4,4,6,13.160262121157999,10.516143475518295,8.064735080418737,9.28906720587253,Robotique
4,4,4,7,5,8,6,7,6,4,7,8,7,4,3,4,6,5,6,9.435241035042447,13.636621112075419,8.062144408832959,11.899362879448912,Robotique
10,5,5,8,6,6,6,7,6,6,7,8,3,6,5,6,4,7,6,13.444225606530999,11.379630285712903,15.308196292199328,8.145363862918757,Big Data
4,3,3,5,5,2,5,3,3,6,7,2,4,4,3,5,5,4,6,8.546854120775942,11.889994697041079,11.469611900650651,9.12813220249396,Pétrochimie
7,6,6,6,6,7,7,8,6,6,6,4,8,3,2,4,5,7,6,13.095075399794798,11.517822412015915,11.997503739368167,8.064401236315565,Topographie
4,5,5,3,4,8,6,3,7,5,3,3,5,5,6,5,4,5,3,8.034783835405293,9.813340707966617,8.240882616375842,11.468283631415133,Cybersécurité
10,6,5,5,7,3,4,10,5,6,5,4,8,6,6,5,3,5,2,9.055199967905052,12.848246116597284,16.23728687911118,11.499741720657177,Big Data
